age,monthly_income_inr,area_type,upi_monthly_avg_txn_count,upi_avg_txn_amount,upi_failed_txn_ratio,mobile_recharge_consistency_score,mobile_recharge_lapse_days_max,utility_bills_on_time_pct,electricity_bill_avg_amount,cooperative_meeting_attendance_pct,shg_savings_amount_inr,microfinance_loans_repaid_count,microfinance_default_rate,gig_monthly_earnings,gig_platform_rating,jandhan_avg_balance,jandhan_zero_balance_months,monthly_data_usage_gb,telecom_bill_late_payments,banking_app_login_frequency_monthly,fintech_apps_count,rent_on_time_payment_pct,rent_to_income_ratio,social_referral_count,insurance_policy_count,alternative_credit_score,credit_risk_label,loan_approved
21,14130,Rural,84,288.83,0.061,0.14,47,0.79,240.79,0.81,39713,1,0.072,0.0,0.0,105.94,5,4.64,8,34,3,0.0,0.0,1,2,584,Medium Risk,0
47,25668,Urban,22,285.01,0.04,0.85,0,0.72,406.92,0.72,37725,1,0.099,0.0,0.0,3189.89,6,1.12,8,26,7,0.0,0.0,6,1,616,Medium Risk,1
54,18222,Semi-Urban,28,271.61,0.307,0.95,7,0.79,1286.57,0.0,0,2,0.068,5253.81,3.1,405.86,8,9.55,1,37,7,0.89,0.69,8,1,700,Low Risk,1
40,26669,Semi-Urban,77,1522.68,0.308,0.36,20,0.77,688.48,0.59,20288,0,0.14,0.0,0.0,0.0,0,12.79,7,50,2,0.78,0.27,5,3,595,Medium Risk,0
56,4300,Rural,89,47.48,0.183,0.52,87,0.64,294.33,0.0,0,2,0.065,0.0,0.0,4888.97,5,8.48,4,47,6,0.98,0.6,6,2,655,Low Risk,1
32,26253,Semi-Urban,50,30.98,0.154,0.78,89,0.74,710.93,0.0,0,1,0.113,0.0,0.0,1417.36,1,7.85,1,7,0,0.79,0.28,8,0,651,Low Risk,1
60,12435,Urban,68,24.05,0.039,0.56,77,0.45,246.83,0.0,0,0,0.169,7446.88,4.7,158.37,9,1.66,8,50,2,0.84,0.46,9,2,663,Low Risk,1
46,31552,Semi-Urban,118,882.69,0.176,0.99,28,0.7,1371.79,0.0,0,7,0.013,10354.93,3.5,188.32,9,1.09,3,52,7,0.91,0.34,3,2,744,Low Risk,1
53,22481,Rural,94,96.73,0.11,0.46,29,0.93,1276.6,0.38,68,5,0.046,4932.05,4.5,657.64,6,10.29,4,18,3,0.62,0.52,1,3,716,Low Risk,1
30,7616,Urban,88,286.75,0.198,0.71,2,0.73,115.18,0.0,0,5,0.134,0.0,0.0,647.37,9,4.61,6,29,6,0.82,0.04,1,1,643,Medium Risk,1
49,33478,Rural,30,213.22,0.007,0.79,6,0.52,1258.04,0.41,4908,3,0.028,0.0,0.0,380.81,8,5.31,1,47,2,0.0,0.0,0,2,601,Medium Risk,1
24,19393,Urban,49,84.47,0.063,0.49,10,0.51,1347.53,0.0,0,4,0.044,0.0,0.0,140.43,7,5.55,4,39,3,0.89,0.7,8,0,619,Medium Risk,1
39,32655,Semi-Urban,19,679.78,0.024,0.86,31,0.92,1553.69,0.0,0,2,0.006,0.0,0.0,0.0,0,5.8,7,9,0,0.98,0.53,9,3,615,Medium Risk,1
45,13617,Semi-Urban,107,209.99,0.072,0.55,58,0.95,2428.24,0.0,0,1,0.094,0.0,0.0,389.22,1,8.56,11,29,3,0.92,0.16,3,1,599,Medium Risk,0
19,8752,Rural,54,183.96,0.086,0.41,11,0.63,2458.46,0.0,0,3,0.053,0.0,0.0,37.4,7,4.07,10,8,0,0.0,0.0,4,2,515,High Risk,0
59,12852,Semi-Urban,80,323.58,0.122,0.11,78,0.93,1364.63,0.24,28308,2,0.055,21696.52,4.9,850.99,5,0.67,0,47,1,0.56,0.48,3,1,755,Very Low Risk,1
23,34401,Rural,108,581.1,0.163,0.39,37,0.83,2128.45,0.0,0,3,0.175,12203.65,3.7,593.84,11,8.92,11,21,3,0.0,0.0,3,0,587,Medium Risk,0
45,30207,Rural,1,77.42,0.256,0.73,23,0.84,304.4,0.0,0,6,0.172,6926.97,3.7,99.1,7,7.98,10,30,2,0.0,0.0,5,0,564,Medium Risk,0
45,9295,Semi-Urban,24,697.5,0.062,0.92,64,0.62,1374.77,0.0,0,2,0.078,0.0,0.0,0.0,0,1.23,7,45,6,0.0,0.0,5,2,529,High Risk,0
61,24199,Rural,12,1393.85,0.215,0.25,17,0.59,1729.36,0.0,0,5,0.068,10966.88,3.8,30.85,8,1.4,1,9,7,0.43,0.42,0,3,661,Low Risk,1
61,20456,Rural,102,44.2,0.146,0.36,45,0.68,1455.35,0.45,38811,3,0.076,29829.73,3.4,701.56,2,10.84,3,35,4,0.0,0.0,0,3,702,Low Risk,1
37,6225,Urban,91,341.71,0.008,0.15,55,0.78,653.73,0.48,49160,4,0.014,0.0,0.0,1551.35,7,13.72,10,9,2,0.0,0.0,6,3,637,Medium Risk,1
47,32530,Semi-Urban,105,169.71,0.089,0.69,62,0.97,250.38,0.0,0,4,0.257,0.0,0.0,0.0,0,0.31,11,51,5,0.0,0.0,0,3,534,High Risk,0
28,4316,Rural,118,566.27,0.309,0.96,6,0.45,1028.01,0.0,0,1,0.147,0.0,0.0,996.21,7,6.96,2,52,6,0.67,0.37,0,3,601,Medium Risk,1
45,25083,Urban,69,56.83,0.245,0.64,65,0.84,1654.34,0.0,0,6,0.449,7530.57,4.8,1095.71,4,3.59,1,59,4,0.0,0.0,5,2,691,Low Risk,1
42,15337,Rural,66,1728.01,0.083,0.62,39,0.42,2480.11,0.0,0,0,0.137,0.0,0.0,0.0,0,4.83,9,26,7,0.0,0.0,7,1,510,High Risk,0
56,9807,Rural,57,35.54,0.118,0.55,53,0.76,667.68,0.0,0,4,0.042,25614.56,3.9,372.5,4,5.11,9,14,2,0.0,0.0,6,0,691,Low Risk,1
50,26058,Urban,98,182.52,0.191,0.09,30,0.71,2302.7,0.85,12921,2,0.295,17671.21,4.1,249.89,5,2.09,1,18,7,0.0,0.0,5,2,653,Low Risk,1
18,6683,Semi-Urban,81,412.05,0.212,0.73,51,0.91,263.83,0.8,9020,6,0.07,0.0,0.0,2250.34,0,8.61,9,10,3,0.6,0.47,6,0,664,Low Risk,1
44,10227,Semi-Urban,74,107.38,0.134,0.6,30,0.75,2334.37,0.97,26010,4,0.17,10282.76,4.2,0.0,0,2.25,5,31,1,0.9,0.28,1,2,745,Low Risk,1
30,34910,Semi-Urban,117,88.94,0.073,0.66,33,0.89,2097.68,0.77,48507,0,0.137,0.0,0.0,2387.48,9,9.46,2,19,5,0.0,0.0,5,2,686,Low Risk,1
58,6273,Urban,83,319.48,0.245,0.9,6,0.29,150.27,0.0,0,2,0.036,0.0,0.0,1784.39,9,11.81,9,45,3,0.0,0.0,8,0,551,Medium Risk,0
20,26384,Urban,63,268.62,0.064,0.78,88,0.31,815.64,0.0,0,8,0.053,0.0,0.0,69.61,1,1.87,3,59,0,0.0,0.0,3,2,559,Medium Risk,0
56,3145,Semi-Urban,68,246.44,0.189,0.78,15,0.84,222.3,0.0,0,7,0.149,0.0,0.0,148.56,7,1.92,3,14,1,0.99,0.0,1,2,630,Medium Risk,1
23,8010,Rural,82,685.69,0.027,0.93,21,0.45,2489.21,0.0,0,0,0.07,23414.0,3.2,25.46,0,5.02,1,3,6,0.0,0.0,8,2,636,Medium Risk,1
25,19035,Rural,85,152.42,0.218,0.99,52,0.57,1126.83,0.0,0,3,0.073,2155.46,4.4,39.02,8,20.16,3,16,5,0.0,0.0,7,2,639,Medium Risk,1
44,6040,Semi-Urban,58,359.07,0.022,0.58,16,0.74,1689.22,0.0,0,1,0.002,19576.11,3.6,26.9,6,2.48,1,0,3,0.79,0.6,7,2,726,Low Risk,1
26,12654,Urban,59,133.23,0.207,0.11,3,0.79,662.06,0.8,27278,3,0.012,0.0,0.0,0.0,0,2.99,3,56,1,0.0,0.0,6,3,643,Medium Risk,1
54,33961,Semi-Urban,82,88.31,0.235,0.46,60,0.94,2340.97,0.0,0,1,0.163,10045.61,3.0,282.33,4,6.18,7,18,0,0.62,0.46,7,2,685,Low Risk,1
50,32252,Urban,110,173.87,0.112,0.79,85,0.58,758.02,0.59,34512,5,0.012,0.0,0.0,2350.14,1,8.64,8,4,5,0.0,0.0,2,2,628,Medium Risk,1
59,34406,Rural,61,134.49,0.189,0.03,51,0.56,724.52,0.0,0,5,0.173,23337.88,3.0,687.2,10,7.59,3,17,4,0.68,0.64,5,2,638,Medium Risk,1
61,29160,Rural,15,142.8,0.202,0.06,34,0.93,855.04,0.0,0,2,0.124,6577.76,4.9,1145.23,11,4.63,3,16,6,0.0,0.0,6,1,619,Medium Risk,1
41,19866,Rural,87,990.68,0.286,0.07,43,0.9,1209.97,0.0,0,4,0.253,19570.09,3.0,0.0,0,3.3,6,54,5,0.0,0.0,4,2,611,Medium Risk,1
32,22563,Rural,104,180.38,0.052,0.73,14,0.7,144.48,0.22,24538,2,0.174,24668.59,3.3,500.7,0,6.25,0,41,6,0.92,0.28,1,2,727,Low Risk,1
49,20633,Urban,67,110.44,0.081,0.5,60,0.69,1534.81,0.75,31830,3,0.063,29680.19,4.1,0.0,0,0.18,6,40,7,0.0,0.0,9,1,693,Low Risk,1
49,32344,Rural,14,253.08,0.3,0.37,43,0.88,176.0,0.0,0,1,0.119,20952.75,4.3,315.81,3,29.06,8,3,6,0.78,0.37,6,1,635,Medium Risk,1
41,20014,Urban,88,277.29,0.132,0.11,20,0.94,1394.09,0.0,0,4,0.211,0.0,0.0,487.09,4,3.72,3,51,1,0.0,0.0,1,0,570,Medium Risk,0
58,17996,Rural,107,58.89,0.17,0.73,76,0.88,1198.92,0.32,44460,1,0.047,0.0,0.0,219.1,5,5.38,1,18,1,0.0,0.0,8,0,655,Low Risk,1
29,19336,Urban,54,171.04,0.062,0.32,46,0.44,682.11,0.0,0,0,0.104,0.0,0.0,64.9,0,36.58,3,30,0,0.59,0.12,8,0,576,Medium Risk,0
56,11853,Rural,34,162.97,0.212,0.27,74,0.55,891.44,0.0,0,0,0.002,17551.69,3.5,332.75,1,2.14,1,2,5,0.87,0.51,9,0,682,Low Risk,1
19,14695,Rural,54,199.02,0.089,0.65,48,0.48,1793.58,0.47,49584,4,0.013,24151.43,3.5,0.0,0,46.16,9,49,3,0.49,0.66,5,1,719,Low Risk,1
20,5852,Urban,13,584.43,0.014,0.56,52,0.91,123.03,0.0,0,4,0.114,0.0,0.0,1510.93,4,9.39,6,2,4,0.0,0.0,3,0,543,High Risk,0
54,19014,Semi-Urban,48,288.3,0.433,0.36,26,0.39,859.95,0.59,12336,4,0.052,0.0,0.0,839.85,11,7.0,5,28,1,0.92,0.34,9,2,629,Medium Risk,1
34,30042,Rural,82,1067.98,0.092,0.64,30,0.72,1732.71,0.0,0,2,0.274,27794.65,4.2,3769.32,9,8.53,11,52,1,0.6,0.29,3,1,679,Low Risk,1
19,3987,Semi-Urban,101,241.29,0.127,0.27,43,0.95,465.46,0.76,18872,3,0.097,0.0,0.0,124.53,8,1.93,10,7,1,0.66,0.39,4,3,620,Medium Risk,1
19,10622,Urban,99,2061.74,0.008,0.79,31,0.95,1444.93,0.83,45649,1,0.063,0.0,0.0,51.46,6,0.86,1,55,1,0.78,0.46,6,2,716,Low Risk,1
45,26711,Urban,6,140.76,0.086,0.23,29,0.72,505.44,0.0,0,7,0.16,3309.53,3.5,40.87,9,1.38,5,4,7,0.87,0.09,7,3,602,Medium Risk,1
40,29122,Urban,29,97.18,0.025,0.16,17,0.72,471.43,0.0,0,6,0.081,15007.34,3.4,0.0,0,13.3,8,30,5,0.0,0.0,9,0,613,Medium Risk,1
54,28225,Rural,82,471.9,0.101,0.78,62,0.61,1953.47,0.0,0,2,0.17,0.0,0.0,222.49,4,1.76,10,26,0,0.0,0.0,7,0,517,High Risk,0
49,12160,Semi-Urban,48,1257.52,0.201,0.71,15,0.54,739.66,0.43,9857,1,0.089,13056.51,4.4,42.55,10,0.86,7,32,1,0.0,0.0,6,2,649,Medium Risk,1
50,30213,Urban,88,46.78,0.103,0.18,34,0.68,1001.85,0.0,0,2,0.013,0.0,0.0,0.0,0,4.14,8,57,4,0.88,0.35,5,0,563,Medium Risk,0
18,20484,Semi-Urban,15,193.18,0.173,0.12,61,0.41,1852.04,0.82,40689,1,0.197,0.0,0.0,244.43,9,7.96,4,17,0,0.0,0.0,1,0,547,High Risk,0
36,9652,Semi-Urban,110,117.57,0.103,0.84,8,0.45,530.85,0.39,3478,4,0.117,0.0,0.0,97.62,8,4.66,9,23,5,0.83,0.08,7,0,590,Medium Risk,0
19,28016,Urban,117,290.45,0.183,0.78,61,0.7,1376.17,0.6,16248,7,0.397,0.0,0.0,0.0,0,8.22,1,25,7,0.0,0.0,3,0,589,Medium Risk,0
61,10421,Semi-Urban,103,247.65,0.254,0.33,38,0.55,2302.77,0.0,0,5,0.044,0.0,0.0,326.34,9,14.23,4,30,1,0.98,0.06,7,3,636,Medium Risk,1
43,24400,Urban,50,1229.62,0.012,0.66,50,0.78,1429.18,0.0,0,1,0.147,25033.14,4.1,0.0,0,7.93,9,13,5,0.0,0.0,4,2,623,Medium Risk,1
49,3769,Urban,71,214.84,0.108,0.12,9,0.51,217.23,0.0,0,1,0.159,12428.75,3.7,772.48,10,3.84,2,24,4,0.0,0.0,2,0,596,Medium Risk,0
23,20727,Rural,81,1273.78,0.07,0.51,51,0.84,1515.27,0.0,0,8,0.187,19006.32,3.0,23734.57,1,2.6,10,31,2,0.91,0.12,5,3,742,Low Risk,1
49,17114,Urban,91,167.65,0.129,0.02,11,0.61,316.37,0.0,0,4,0.034,19932.75,4.0,298.27,3,9.69,3,58,2,0.89,0.18,1,1,666,Low Risk,1
21,7358,Semi-Urban,79,743.8,0.046,0.39,71,0.84,777.1,0.0,0,1,0.078,22403.92,3.7,90.17,9,5.9,6,38,7,0.0,0.0,5,2,641,Medium Risk,1
28,31305,Semi-Urban,115,321.95,0.128,0.07,61,0.75,2139.22,0.71,13149,0,0.041,9989.0,4.9,145.62,3,1.9,1,40,4,0.83,0.39,5,2,723,Low Risk,1
34,31482,Semi-Urban,82,1950.54,0.072,0.48,2,0.8,126.57,0.43,7216,0,0.25,8669.68,3.8,1780.61,10,16.48,5,59,7,0.89,0.24,0,1,698,Low Risk,1
55,29153,Semi-Urban,41,41.58,0.117,0.42,82,0.92,284.83,0.0,0,7,0.037,0.0,0.0,587.49,8,5.83,10,56,1,0.71,0.55,9,0,623,Medium Risk,1
41,26164,Semi-Urban,16,60.54,0.123,0.44,10,0.96,972.07,0.21,34718,1,0.146,24562.63,4.4,0.0,0,8.61,0,13,1,0.95,0.26,4,2,766,Very Low Risk,1
22,34910,Rural,62,2203.82,0.036,0.05,7,0.48,2498.55,0.86,46332,7,0.064,0.0,0.0,674.85,5,3.03,9,47,7,0.0,0.0,4,1,654,Low Risk,1
51,31584,Semi-Urban,44,101.5,0.077,0.36,89,0.86,800.47,0.0,0,4,0.022,9632.06,4.9,0.0,0,13.88,2,47,0,0.0,0.0,7,1,694,Low Risk,1
23,25986,Semi-Urban,76,109.53,0.191,0.76,22,0.68,477.46,0.0,0,1,0.124,24766.1,3.3,0.0,0,0.92,10,26,1,0.0,0.0,6,3,623,Medium Risk,1
39,32670,Rural,6,85.55,0.076,0.37,9,0.62,1418.61,0.69,4671,2,0.132,20608.52,3.9,701.74,7,23.94,6,21,0,0.0,0.0,8,1,606,Medium Risk,1
28,14543,Semi-Urban,26,970.81,0.156,0.72,17,0.58,1346.21,0.0,0,2,0.069,0.0,0.0,2214.52,6,0.64,10,37,1,0.88,0.1,9,2,633,Medium Risk,1
33,32371,Urban,9,54.37,0.118,0.37,75,0.93,1179.09,0.0,0,0,0.21,0.0,0.0,47.77,1,1.13,11,6,5,0.0,0.0,2,1,462,High Risk,0
50,21733,Urban,33,251.37,0.011,0.42,38,0.61,2371.97,0.0,0,2,0.006,0.0,0.0,1025.78,10,5.77,4,32,3,0.0,0.0,0,1,554,Medium Risk,0
26,31178,Urban,35,177.91,0.019,0.56,25,0.67,772.36,0.44,46033,0,0.12,22496.14,3.4,307.72,11,2.64,11,42,3,0.71,0.47,6,1,679,Low Risk,1
23,8699,Rural,24,848.8,0.029,0.95,10,0.52,803.98,0.0,0,6,0.033,0.0,0.0,72.02,5,3.23,7,40,4,0.0,0.0,8,2,584,Medium Risk,0
33,20625,Rural,5,124.41,0.04,0.11,9,0.65,436.62,0.82,9353,6,0.052,0.0,0.0,99.67,3,2.64,6,32,6,0.0,0.0,9,1,522,High Risk,0
46,4125,Rural,23,402.75,0.403,0.03,2,0.93,1773.49,0.0,0,8,0.011,0.0,0.0,118.58,3,2.05,6,23,6,0.0,0.0,9,3,565,Medium Risk,0
20,13793,Semi-Urban,17,60.01,0.149,0.61,61,0.64,871.29,0.67,14301,5,0.162,0.0,0.0,0.0,0,6.15,0,25,6,0.95,0.2,6,2,660,Low Risk,1
37,34007,Semi-Urban,86,3747.07,0.102,0.95,70,0.81,2026.58,0.0,0,4,0.081,19242.58,4.7,76.65,5,4.27,0,49,5,0.93,0.19,9,3,827,Very Low Risk,1
53,28766,Urban,5,183.55,0.107,0.99,60,0.62,2432.22,0.84,10008,0,0.016,28199.92,5.0,0.0,0,10.86,5,41,6,0.81,0.53,6,3,701,Low Risk,1
36,9764,Semi-Urban,28,247.28,0.079,0.48,3,0.21,204.84,0.74,5290,1,0.225,0.0,0.0,1712.78,4,4.86,7,30,3,0.79,0.21,9,2,583,Medium Risk,0
43,24485,Semi-Urban,24,1782.38,0.199,0.47,60,0.79,2483.49,0.71,31474,1,0.134,1560.11,4.2,337.38,2,2.95,2,26,6,0.0,0.0,5,1,674,Low Risk,1
20,15323,Rural,54,121.02,0.056,0.64,7,0.48,709.85,0.5,631,4,0.031,0.0,0.0,295.96,11,9.72,7,12,2,0.67,0.64,4,0,594,Medium Risk,0
36,16031,Urban,80,1809.6,0.097,0.56,12,0.83,1108.26,0.79,28351,0,0.057,7998.72,3.3,0.0,0,0.72,7,30,2,0.0,0.0,4,2,685,Low Risk,1
37,17052,Semi-Urban,45,149.34,0.172,0.63,11,0.8,1966.58,0.0,0,1,0.302,0.0,0.0,192.43,4,0.34,0,31,6,0.87,0.42,7,1,636,Medium Risk,1
49,15640,Semi-Urban,23,547.87,0.114,0.87,34,0.7,1696.79,0.82,39869,5,0.091,21704.11,4.2,0.0,0,0.92,10,22,6,0.0,0.0,8,2,680,Low Risk,1
24,10843,Semi-Urban,74,123.07,0.032,0.75,53,0.86,1968.25,0.0,0,1,0.025,0.0,0.0,17.54,2,3.18,4,36,0,0.0,0.0,3,1,574,Medium Risk,0
58,17210,Semi-Urban,25,48.07,0.335,0.5,50,0.62,1219.2,0.0,0,4,0.077,0.0,0.0,225.77,3,6.63,8,39,7,0.0,0.0,9,1,498,High Risk,0
50,19456,Rural,114,402.43,0.116,0.46,42,0.32,2298.56,0.0,0,7,0.013,0.0,0.0,0.0,0,0.31,10,44,2,0.84,0.1,0,0,562,Medium Risk,0
57,34367,Urban,97,527.36,0.194,0.64,65,0.93,1995.86,0.0,0,0,0.071,0.0,0.0,957.36,3,4.43,9,58,1,0.0,0.0,4,2,565,Medium Risk,0
56,24856,Rural,27,50.45,0.159,0.46,14,0.85,842.15,0.0,0,0,0.076,12363.56,4.3,555.82,4,3.14,9,57,0,0.0,0.0,3,2,600,Medium Risk,1
35,13106,Semi-Urban,2,169.28,0.214,0.46,48,0.82,2376.35,0.0,0,5,0.03,21476.14,3.1,0.0,0,5.14,10,15,5,0.0,0.0,3,2,534,High Risk,0
57,8189,Rural,74,1033.71,0.036,0.02,33,0.92,2406.53,0.0,0,0,0.299,9121.1,4.6,512.72,4,0.67,11,38,3,0.82,0.32,0,3,623,Medium Risk,1
18,5472,Rural,37,502.77,0.034,0.17,38,0.9,1096.13,0.0,0,3,0.136,0.0,0.0,726.26,0,61.27,2,7,6,0.56,0.55,2,2,595,Medium Risk,0
28,30622,Urban,60,152.28,0.337,0.49,25,0.88,1664.71,0.0,0,1,0.008,0.0,0.0,108.85,6,4.63,8,17,3,0.0,0.0,2,3,581,Medium Risk,0
45,20091,Urban,77,119.46,0.172,0.82,68,0.66,2055.44,0.0,0,0,0.084,0.0,0.0,503.75,1,1.33,10,57,2,0.0,0.0,7,3,534,High Risk,0
42,21188,Rural,50,2534.86,0.056,0.28,47,0.61,2061.52,0.0,0,0,0.12,0.0,0.0,124.81,5,5.1,8,26,2,0.0,0.0,5,1,549,High Risk,0
40,9704,Semi-Urban,89,43.11,0.092,0.52,88,0.86,133.9,0.69,999,2,0.376,8617.12,4.1,1010.62,10,19.98,0,8,1,0.0,0.0,5,3,666,Low Risk,1
48,34547,Rural,47,227.91,0.255,0.34,50,0.84,1609.63,0.0,0,3,0.21,0.0,0.0,97.35,3,1.24,1,27,3,0.0,0.0,5,2,552,Medium Risk,0
47,6713,Urban,20,42.2,0.106,0.1,3,0.46,2436.88,0.0,0,0,0.004,0.0,0.0,0.0,0,1.01,2,21,6,0.0,0.0,7,0,492,High Risk,0
59,8051,Semi-Urban,53,1185.33,0.342,0.96,26,0.51,655.23,0.0,0,0,0.054,19304.88,4.4,0.0,0,3.98,3,10,7,0.66,0.54,4,2,685,Low Risk,1
52,13756,Rural,55,242.61,0.037,0.85,41,0.7,2009.46,0.0,0,5,0.202,1814.66,4.0,0.0,0,4.34,11,53,2,0.0,0.0,2,1,571,Medium Risk,0
24,5475,Rural,102,303.02,0.01,0.08,55,0.64,1382.19,0.0,0,5,0.04,27834.26,4.2,422.98,3,9.11,4,21,3,0.0,0.0,0,1,639,Medium Risk,1
33,6610,Urban,93,6786.37,0.208,0.72,68,0.8,631.53,0.93,6328,3,0.16,0.0,0.0,8367.79,1,19.6,4,48,3,0.0,0.0,7,3,693,Low Risk,1
43,7255,Rural,58,120.04,0.085,0.35,17,0.72,222.49,0.88,8526,0,0.076,0.0,0.0,3208.59,11,9.78,9,13,2,0.91,0.68,9,1,661,Low Risk,1
19,17484,Semi-Urban,71,1994.78,0.261,0.99,60,0.78,1923.81,0.0,0,2,0.11,7606.18,4.8,255.83,7,1.12,10,22,3,0.0,0.0,3,1,640,Medium Risk,1
18,30399,Urban,50,153.1,0.037,0.3,3,0.73,859.53,0.0,0,5,0.07,15413.65,4.1,739.08,0,1.54,4,1,2,0.0,0.0,2,3,652,Low Risk,1
29,26781,Semi-Urban,19,184.89,0.247,0.24,0,0.52,1001.41,0.95,38820,0,0.026,0.0,0.0,927.0,8,2.02,2,14,6,0.0,0.0,7,3,632,Medium Risk,1
22,4735,Semi-Urban,111,5801.14,0.138,0.57,49,0.89,1264.55,0.49,39906,4,0.076,18378.81,3.5,0.0,0,9.75,5,49,6,0.0,0.0,9,1,746,Low Risk,1
54,29161,Rural,95,201.68,0.014,0.84,83,0.66,1317.27,0.0,0,1,0.11,0.0,0.0,30.79,3,8.22,3,4,4,0.86,0.47,6,2,622,Medium Risk,1
49,11258,Semi-Urban,85,47.03,0.167,0.19,69,0.84,594.85,0.0,0,0,0.131,0.0,0.0,0.0,0,15.82,8,28,2,0.0,0.0,7,2,522,High Risk,0
26,30637,Urban,58,343.2,0.05,0.71,19,0.49,1709.54,0.0,0,3,0.085,14114.82,4.0,869.57,10,7.83,11,53,3,0.0,0.0,1,3,603,Medium Risk,1
58,10979,Urban,70,198.88,0.298,0.06,19,0.64,1762.1,0.72,9748,1,0.103,0.0,0.0,0.0,0,2.39,1,32,4,0.6,0.28,7,1,584,Medium Risk,0
52,5428,Semi-Urban,8,380.13,0.217,0.92,45,0.64,441.52,0.8,39911,2,0.083,0.0,0.0,75.87,11,3.68,10,47,6,0.0,0.0,3,1,540,High Risk,0
36,15345,Urban,108,208.45,0.111,0.08,26,0.94,1378.98,0.0,0,5,0.164,0.0,0.0,15030.48,11,1.04,0,43,3,0.82,0.36,1,2,659,Low Risk,1
33,10426,Rural,0,3493.48,0.133,0.91,25,0.88,1562.22,0.0,0,2,0.24,0.0,0.0,944.36,8,8.4,6,29,3,0.71,0.04,3,3,584,Medium Risk,0
20,11533,Semi-Urban,28,477.27,0.262,0.49,31,0.37,547.0,0.0,0,5,0.049,0.0,0.0,1861.6,2,2.4,8,45,7,0.85,0.34,7,1,599,Medium Risk,0
37,8249,Rural,62,67.36,0.076,0.45,9,0.95,2246.71,0.0,0,5,0.354,0.0,0.0,1635.1,7,15.25,9,16,4,0.89,0.43,5,1,617,Medium Risk,1
41,30350,Rural,71,284.14,0.007,0.97,81,0.69,1258.78,0.0,0,7,0.054,0.0,0.0,503.3,0,8.17,8,0,5,0.0,0.0,2,0,593,Medium Risk,0
50,24675,Semi-Urban,55,93.73,0.145,0.99,11,0.72,376.07,0.0,0,3,0.479,8005.92,5.0,458.18,8,31.12,2,13,1,0.0,0.0,6,0,631,Medium Risk,1
41,22201,Rural,117,181.77,0.159,0.65,73,0.74,902.55,0.0,0,0,0.05,11538.91,4.1,1564.09,6,6.82,11,46,4,0.85,0.58,5,3,683,Low Risk,1
28,30237,Rural,67,82.06,0.054,0.13,87,0.69,1244.71,0.0,0,6,0.306,4228.34,4.4,0.0,0,6.69,10,54,6,0.64,0.07,4,0,609,Medium Risk,1
25,28808,Semi-Urban,34,3067.27,0.098,0.51,23,0.79,124.35,0.74,21302,0,0.027,0.0,0.0,0.0,0,3.73,0,43,5,0.79,0.35,5,0,696,Low Risk,1
53,23258,Urban,2,106.73,0.113,0.53,50,0.72,176.58,0.0,0,1,0.074,24220.88,3.7,525.28,5,3.05,8,16,5,0.0,0.0,2,1,575,Medium Risk,0
55,29977,Semi-Urban,117,558.4,0.009,0.51,37,0.78,233.25,0.0,0,0,0.01,11177.29,4.8,980.05,0,3.46,6,8,3,0.79,0.57,4,1,726,Low Risk,1
57,12686,Semi-Urban,108,165.97,0.264,0.57,45,0.68,1391.52,0.0,0,4,0.08,0.0,0.0,527.11,1,12.17,7,34,3,0.0,0.0,2,3,559,Medium Risk,0
37,17109,Rural,103,60.94,0.103,0.02,88,0.97,906.61,0.0,0,2,0.057,0.0,0.0,106.66,10,1.16,10,30,6,0.0,0.0,1,3,536,High Risk,0
52,23595,Semi-Urban,6,310.19,0.298,0.71,7,0.71,2243.45,0.0,0,7,0.002,0.0,0.0,313.5,2,4.77,5,11,1,0.97,0.35,1,3,604,Medium Risk,1
42,3661,Rural,26,395.77,0.248,0.71,54,0.41,1442.16,0.0,0,4,0.264,29545.88,3.5,2519.25,0,0.85,9,57,7,0.0,0.0,1,1,611,Medium Risk,1
52,15075,Semi-Urban,0,478.35,0.118,0.12,77,0.77,1923.75,0.0,0,7,0.043,0.0,0.0,1060.34,4,6.51,5,44,4,0.89,0.13,9,1,580,Medium Risk,0
42,33137,Urban,90,10.52,0.043,0.57,30,0.8,1749.12,0.0,0,0,0.329,0.0,0.0,0.0,0,2.83,10,1,2,0.0,0.0,3,0,497,High Risk,0
46,31195,Rural,79,55.6,0.123,0.57,87,0.77,1348.77,0.0,0,6,0.102,0.0,0.0,1653.0,4,7.42,3,53,7,0.75,0.51,1,2,676,Low Risk,1
35,17788,Semi-Urban,101,772.06,0.235,0.68,15,0.94,1887.33,0.64,29082,0,0.126,21693.6,4.8,0.0,0,2.13,1,14,3,0.87,0.4,3,1,764,Very Low Risk,1
35,13060,Semi-Urban,70,80.78,0.03,0.09,19,0.95,1407.29,0.0,0,6,0.041,0.0,0.0,38.9,6,3.47,0,33,7,0.92,0.14,8,3,665,Low Risk,1
19,18836,Semi-Urban,43,312.17,0.024,0.63,37,0.75,1025.1,0.0,0,5,0.028,0.0,0.0,1437.82,9,8.43,5,36,4,0.0,0.0,2,3,623,Medium Risk,1
52,13526,Urban,86,54.07,0.21,0.28,14,0.81,1145.93,0.0,0,4,0.264,0.0,0.0,312.66,8,5.08,8,52,0,0.74,0.24,4,1,571,Medium Risk,0
