borrower_id,age,borrower_type,state,household_size,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,employment_type,months_at_current_job,num_income_sources,upi_transactions_per_month,upi_avg_transaction_amount,upi_months_active,mobile_wallet_used,utility_bills_paid,utility_bills_total,rent_paid_on_time_months,total_rental_months,same_number_since_year,avg_monthly_recharge_amount,recharge_frequency_per_month,ecomm_orders_per_month,ecomm_return_rate,prepaid_orders_ratio,survey_q1,survey_q2,survey_q3,survey_q4,survey_q5,survey_q6,survey_q7,survey_q8,loan_amount_requested,loan_purpose,loan_tenure_months,default_probability,defaulted
B00086,55,rural,Madhya Pradesh,4,12103.76,13753.12,26013.79,14070.45,14829.07,16443.86,seasonal,35,3,38.6,1928.99,16.0,1.0,19,24,13.0,20.0,2016.0,442.19,2.05,0.0,,,3.0,4.0,3.0,2.0,4.0,,2.0,3.0,323200.0,education,39,0.5204,0
B00087,31,migrant,Gujarat,3,18481.92,22343.21,15732.78,22462.98,21074.07,22336.24,salaried-gig,6,2,37.2,1446.38,12.0,0.0,3,17,7.0,16.0,2019.0,542.82,1.97,7.0,0.454,0.14692425890007518,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,405400.0,consumption,53,0.5002,0
B00088,26,migrant,Maharashtra,4,26104.98,24558.88,17750.72,37786.37,39591.45,16966.65,daily-wage,11,3,76.7,2077.14,10.0,1.0,6,7,20.0,22.0,2019.0,623.91,1.79,14.4,0.246,0.6582456353334505,4.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,84800.0,business,8,0.1555,0
B00089,47,rural,Rajasthan,7,16438.63,19402.26,25276.74,16305.44,18109.31,37285.39,seasonal,49,4,67.3,3100.41,24.0,0.0,9,11,20.0,24.0,2013.0,451.95,2.38,0.0,,,3.0,3.0,2.0,5.0,5.0,5.0,2.0,5.0,495900.0,business,59,0.3505,0
B00090,23,migrant,Gujarat,3,17361.26,16838.55,21012.53,22665.4,20541.53,24576.31,daily-wage,8,4,39.7,1696.36,13.0,1.0,13,19,12.0,24.0,2020.0,664.94,1.55,9.1,0.423,0.7649450479418032,2.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,94200.0,business,6,0.3328,0
B00091,32,gig,Tamil Nadu,4,25101.27,25669.69,25424.22,17571.78,34898.63,20993.04,salaried-gig,12,3,16.5,1514.9,10.0,0.0,8,17,9.0,14.0,2019.0,351.37,0.88,10.7,0.425,0.3090355753257253,1.0,2.0,3.0,2.0,1.0,,4.0,2.0,306400.0,consumption,50,0.4161,0
B00092,33,gig,Delhi,4,20598.12,33795.47,29603.02,42456.68,11251.26,41653.97,salaried-gig,20,4,46.4,2588.97,15.0,1.0,15,21,12.0,16.0,2018.0,625.61,1.0,8.3,0.28,0.5913845234972643,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,186000.0,education,19,0.3943,0
B00093,28,rural,Uttar Pradesh,7,13509.3,13440.67,24516.95,10421.57,10751.71,20046.41,seasonal,38,3,63.7,2257.13,19.0,1.0,13,16,20.0,23.0,2017.0,243.13,1.75,0.0,,,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,453600.0,consumption,44,0.3995,0
B00094,32,gig,Telangana,5,28096.65,20102.92,46017.13,28782.31,41164.95,44729.21,salaried-gig,17,3,80.3,1778.87,19.0,1.0,5,22,,,,542.98,2.11,8.6,0.302,0.4820519424924491,4.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,98500.0,business,50,0.4999,0
B00095,29,gig,Telangana,3,29095.34,25641.02,29584.54,40345.14,31776.52,32371.81,self-employed,19,4,60.2,1966.03,19.0,0.0,6,13,3.0,15.0,2019.0,429.94,1.42,8.5,0.248,0.18387596960059188,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,398800.0,medical,29,0.322,0
B00096,40,gig,Delhi,3,34200.8,31980.74,27132.89,23321.17,19549.94,26731.96,self-employed,16,3,24.9,1839.31,13.0,1.0,1,10,2.0,11.0,2019.0,544.95,1.17,2.8,0.347,0.3803728168688562,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,13900.0,education,15,0.5225,0
B00097,23,gig,Karnataka,2,15219.65,42866.75,43939.48,11029.82,32058.17,24545.98,daily-wage,19,2,57.4,1728.66,16.0,0.0,7,16,3.0,10.0,2020.0,515.35,1.74,1.7,0.301,0.16723138955809713,3.0,2.0,3.0,,3.0,3.0,1.0,2.0,97800.0,business,7,0.3667,0
B00098,37,gig,Tamil Nadu,5,6299.97,65070.71,14144.07,28916.55,53063.87,35173.59,salaried-gig,27,4,78.6,2963.34,25.0,1.0,17,18,9.0,10.0,2012.0,751.62,3.04,13.2,0.168,0.9498835783079382,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,139100.0,education,20,0.2589,0
B00099,25,gig,Tamil Nadu,5,31190.52,46641.21,62945.13,30656.02,24815.77,47619.29,salaried-gig,28,3,98.6,2756.08,23.0,0.0,17,18,7.0,10.0,2018.0,755.11,2.66,13.1,0.257,0.9996652644263369,5.0,5.0,2.0,4.0,4.0,3.0,3.0,5.0,163000.0,agriculture,49,0.2729,0
B00100,30,migrant,Tamil Nadu,3,23836.69,30796.09,18817.38,39059.09,31846.14,28758.41,daily-wage,9,2,,2504.2,25.0,1.0,18,23,13.0,14.0,2015.0,550.33,2.26,10.6,0.238,0.6027948822445344,4.0,4.0,3.0,,3.0,3.0,1.0,4.0,192800.0,consumption,47,0.389,0
B00101,25,gig,Karnataka,4,2000.0,41261.91,25349.67,46158.34,36139.5,20349.09,self-employed,24,3,54.6,2666.88,31.0,1.0,3,12,,,,521.85,2.42,6.8,0.292,0.9129909551336021,2.0,4.0,2.0,,2.0,4.0,2.0,4.0,439200.0,business,37,0.4468,0
B00102,33,gig,Telangana,2,42905.67,44603.52,21417.94,35421.39,29483.66,36828.36,daily-wage,12,2,44.3,2143.49,18.0,0.0,8,12,2.0,9.0,2019.0,434.54,1.86,7.4,0.397,0.24337898294628582,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,393600.0,business,19,0.5163,0
B00103,34,gig,Tamil Nadu,5,41975.07,41494.88,15034.79,20588.91,43013.42,41741.98,self-employed,25,4,69.4,2429.0,19.0,1.0,8,10,5.0,6.0,2014.0,566.44,2.43,16.3,0.195,0.9548147287684162,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,20600.0,consumption,50,0.089,0
B00104,39,gig,Tamil Nadu,2,29333.0,24506.01,22408.05,24227.64,7400.35,15859.6,salaried-gig,16,2,7.4,1957.71,5.0,1.0,3,8,2.0,8.0,2019.0,424.6,1.12,9.7,0.363,0.15779876840379628,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,271300.0,medical,44,0.5041,0
B00105,26,migrant,Tamil Nadu,3,20641.05,21294.15,22682.84,29166.54,26094.64,25220.13,daily-wage,6,3,,1843.37,16.0,0.0,16,19,5.0,9.0,2020.0,559.22,1.46,6.2,0.285,0.30776839270756945,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,232400.0,business,57,0.4479,0
B00106,27,gig,Tamil Nadu,3,35985.61,29611.67,39490.02,41744.68,10413.1,31925.81,salaried-gig,15,3,94.2,2119.2,22.0,0.0,11,19,9.0,11.0,2019.0,623.98,1.85,12.2,0.191,0.8011464143837345,4.0,3.0,3.0,,4.0,4.0,3.0,4.0,440400.0,business,48,0.2728,0
B00107,37,rural,Rajasthan,5,7961.57,8993.16,16455.24,7915.74,8453.27,13278.63,daily-wage,21,2,16.2,960.24,6.0,0.0,2,10,1.0,20.0,2021.0,161.02,1.09,0.0,,,2.0,2.0,4.0,1.0,2.0,,3.0,3.0,360500.0,agriculture,38,0.6486,1
B00108,55,rural,Madhya Pradesh,4,8638.91,6830.8,13823.19,8662.82,6479.96,13919.75,self-employed,16,1,,,,,5,17,1.0,7.0,2023.0,130.83,0.68,0.0,,,2.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,216600.0,consumption,15,0.8039,1
B00109,34,migrant,Delhi,1,14703.39,13343.02,17698.35,12697.36,16485.87,16376.1,daily-wage,1,1,10.1,1027.76,3.0,0.0,0,6,4.0,10.0,2023.0,526.39,1.2,0.0,,,2.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,297200.0,business,45,0.4608,0
B00110,29,migrant,Maharashtra,2,28655.21,29393.36,33496.42,27599.19,35492.63,37632.02,salaried-gig,11,4,110.5,2637.35,33.0,0.0,11,14,22.0,24.0,2016.0,636.69,2.56,8.8,0.238,0.9134101801334682,3.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,180100.0,education,25,0.0887,0
B00111,22,gig,Karnataka,3,16749.08,13910.35,14644.75,5916.55,16854.66,18956.06,self-employed,10,1,0.0,607.79,5.0,0.0,0,13,0.0,6.0,2024.0,316.62,1.37,5.2,0.376,0.046825907302785234,3.0,3.0,4.0,2.0,3.0,2.0,4.0,1.0,461500.0,consumption,56,0.6422,1
B00112,32,rural,Madhya Pradesh,7,18555.61,16572.84,27096.12,15067.49,13721.4,24478.86,daily-wage,44,4,86.6,1895.26,24.0,0.0,9,13,20.0,24.0,2015.0,397.94,1.8,10.5,0.213,0.6640949171206671,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,181000.0,agriculture,49,0.2618,0
B00113,26,gig,Tamil Nadu,4,33097.51,38641.28,24309.65,38734.35,16866.1,25104.49,daily-wage,24,3,47.3,2153.43,12.0,1.0,16,23,4.0,8.0,2019.0,579.73,2.13,6.8,0.26,0.5199902016753761,3.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,17500.0,business,13,0.2582,0
B00114,32,gig,Maharashtra,2,25669.6,43818.8,22918.31,27282.4,39612.15,46272.15,salaried-gig,26,4,89.8,3048.78,24.0,0.0,18,18,7.0,9.0,2011.0,692.23,2.88,12.5,0.136,0.9999858041933573,3.0,4.0,1.0,4.0,5.0,4.0,2.0,4.0,396100.0,medical,56,0.0259,0
B00115,54,rural,Odisha,7,18087.11,18484.1,32067.02,17107.91,16167.32,22015.51,daily-wage,51,4,,,,,7,7,,,2013.0,638.99,2.9,8.1,0.164,0.4630344847216196,5.0,4.0,2.0,5.0,3.0,4.0,2.0,4.0,448400.0,business,52,0.3088,0
B00116,42,rural,Bihar,6,17657.98,16741.37,22316.73,14500.44,17281.56,23926.87,self-employed,44,4,,,,,12,23,20.0,21.0,2012.0,314.12,2.36,0.0,,,2.0,3.0,3.0,3.0,5.0,5.0,1.0,4.0,71800.0,agriculture,13,0.4866,0
B00117,28,gig,Tamil Nadu,5,41154.39,2000.0,40505.94,35119.65,36815.96,40560.41,self-employed,30,4,80.5,3671.57,32.0,1.0,14,17,12.0,13.0,2014.0,660.93,2.45,11.6,0.149,0.9994889659794637,4.0,5.0,2.0,5.0,4.0,5.0,2.0,5.0,436900.0,consumption,9,0.2543,0
B00118,26,gig,Delhi,5,22121.6,15625.09,4409.53,14666.02,33590.28,21494.17,self-employed,13,2,48.6,1268.18,4.0,0.0,1,21,,,2021.0,576.5,1.15,1.7,0.416,0.4037074647853412,2.0,1.0,4.0,2.0,3.0,,3.0,1.0,418400.0,medical,37,0.5817,0
B00119,39,gig,Delhi,4,12821.32,25518.32,20962.55,29689.62,20788.63,27544.31,salaried-gig,12,1,45.5,981.93,8.0,0.0,3,10,3.0,13.0,2020.0,338.21,1.71,3.1,0.345,0.5183539850572609,3.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,472600.0,consumption,25,0.5534,0
B00120,32,gig,Tamil Nadu,2,27476.4,18771.91,19812.1,20598.77,35124.93,13419.74,daily-wage,17,3,49.2,889.08,3.0,0.0,6,15,10.0,24.0,2019.0,449.84,1.84,0.0,,,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,27100.0,consumption,49,0.4242,0
B00121,46,rural,Rajasthan,5,11598.78,16002.2,26934.58,13755.74,13120.65,23158.14,seasonal,39,4,,,,,6,15,,,2015.0,422.4,1.73,0.0,,,3.0,4.0,3.0,,4.0,3.0,2.0,3.0,75400.0,medical,15,0.4702,0
B00122,24,migrant,Delhi,3,21285.52,25896.2,22662.19,22384.87,27502.89,25407.17,daily-wage,5,2,47.0,2263.76,14.0,0.0,8,21,2.0,12.0,2020.0,391.02,1.71,3.4,0.368,0.3904990229785467,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,342200.0,medical,44,0.4392,0
B00123,47,rural,Rajasthan,4,13362.85,14262.64,25497.35,15665.09,16244.37,24736.88,seasonal,35,3,62.9,1842.45,25.0,1.0,12,17,10.0,15.0,2015.0,410.83,1.92,9.5,0.271,0.8180153652922113,5.0,4.0,3.0,4.0,4.0,,2.0,3.0,153800.0,agriculture,52,0.2485,0
B00124,42,rural,Bihar,7,17559.04,13947.3,26989.63,21131.44,13740.39,23781.44,seasonal,44,3,,,,,7,13,15.0,19.0,,335.97,2.02,8.1,0.331,0.9681900880643433,4.0,4.0,2.0,,4.0,4.0,2.0,4.0,497300.0,medical,21,0.4922,0
B00125,42,rural,Bihar,5,12728.51,10342.32,16415.43,14719.16,8007.7,16349.54,self-employed,26,2,34.9,1795.22,10.0,0.0,9,23,7.0,10.0,2018.0,276.6,1.57,0.0,,,2.0,2.0,4.0,3.0,3.0,,4.0,2.0,233300.0,agriculture,12,0.5336,0
B00126,34,gig,Karnataka,4,21000.05,34490.45,28083.8,32946.16,50579.58,38128.21,salaried-gig,24,4,61.8,2232.58,16.0,1.0,15,18,5.0,6.0,2015.0,630.91,2.11,3.7,0.199,0.9445623259636354,4.0,4.0,2.0,5.0,2.0,3.0,2.0,3.0,283500.0,business,55,0.3077,0
B00127,36,gig,Tamil Nadu,5,33325.52,40704.67,26765.64,38834.13,28473.41,30198.62,salaried-gig,23,3,57.0,2602.85,19.0,0.0,4,6,4.0,8.0,2015.0,499.43,1.73,14.1,0.22,0.7926882545190371,4.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,438400.0,consumption,50,0.3303,0
B00128,29,gig,Maharashtra,5,20582.03,4170.36,22078.66,31266.88,17868.7,20039.55,daily-wage,14,3,31.3,1283.99,14.0,0.0,8,14,7.0,14.0,2020.0,455.19,1.35,3.7,0.382,0.24577829088711736,2.0,4.0,2.0,,2.0,2.0,3.0,3.0,96500.0,consumption,9,0.4293,0
B00129,35,gig,Tamil Nadu,4,34162.43,21835.79,23657.43,42818.14,26296.86,17268.15,self-employed,19,3,74.8,2573.38,3.0,1.0,15,22,2.0,6.0,2016.0,535.66,2.14,8.2,0.232,0.6759082225815951,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,100200.0,education,17,0.359,0
B00130,35,migrant,Maharashtra,2,15632.07,13461.6,17437.87,18526.32,14807.9,23800.34,daily-wage,6,2,48.5,,11.0,0.0,7,22,3.0,11.0,2022.0,513.63,1.4,7.7,0.457,0.09181385580966811,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,476000.0,consumption,51,0.5188,0
B00131,43,rural,Odisha,6,15032.67,9931.21,20515.7,18730.05,17468.29,28542.1,seasonal,47,3,,,,,11,13,,,2013.0,566.21,2.08,19.0,0.133,0.9881044432012532,4.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,474200.0,education,49,0.5619,0
B00132,40,gig,Tamil Nadu,4,33089.76,26489.92,15227.86,37237.74,31937.97,49722.38,daily-wage,22,3,64.5,1674.89,17.0,0.0,17,22,3.0,6.0,2016.0,665.29,1.72,8.9,0.327,0.7614178989582475,3.0,3.0,1.0,,3.0,2.0,4.0,3.0,473100.0,business,15,0.5165,0
B00133,35,gig,Maharashtra,5,30639.9,15740.85,55027.05,26424.52,33735.75,29873.01,salaried-gig,23,3,51.9,2685.45,17.0,0.0,7,9,8.0,15.0,2014.0,555.12,1.83,10.2,0.221,0.7879881400817377,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,471900.0,business,16,0.3888,0
B00134,27,gig,Tamil Nadu,2,34426.45,19121.96,18760.7,31032.88,30936.58,23065.67,salaried-gig,13,2,26.5,1353.36,6.0,1.0,3,13,9.0,20.0,,552.85,1.15,4.3,0.437,0.7882600714840998,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,156800.0,medical,38,0.3694,0
B00135,45,rural,Odisha,4,16949.54,17831.75,28545.26,19788.92,19527.89,36237.78,daily-wage,48,4,,,,,7,9,,,2011.0,568.12,3.26,0.0,,,3.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0,27600.0,agriculture,26,0.3806,0
B00136,30,migrant,Karnataka,1,25936.48,27470.36,26369.07,28797.24,34578.6,28195.72,self-employed,10,3,74.4,1812.65,13.0,1.0,7,10,,,2017.0,585.56,1.92,10.0,0.319,0.47700317365984,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,469900.0,consumption,12,0.192,0
B00137,25,migrant,Karnataka,4,17296.08,15928.79,18991.61,14091.22,17942.46,18813.6,daily-wage,1,2,21.0,1088.89,2.0,0.0,3,16,4.0,13.0,,320.24,1.46,2.6,0.462,0.046213311608726985,2.0,2.0,3.0,2.0,3.0,,3.0,3.0,222500.0,consumption,38,0.6602,1
B00138,23,migrant,Karnataka,3,22112.15,15948.0,24107.04,20183.2,17988.36,24707.78,daily-wage,9,2,32.7,2012.35,16.0,0.0,1,8,,,2022.0,607.56,1.26,4.7,0.404,0.19869763347337924,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,62400.0,medical,30,0.3831,0
B00139,48,rural,Uttar Pradesh,6,14356.49,15809.16,23347.45,14279.7,13029.47,25446.97,self-employed,45,3,65.5,2488.7,28.0,0.0,16,20,,,2015.0,345.99,2.01,5.8,0.216,0.8266076720970659,4.0,4.0,3.0,,4.0,3.0,2.0,3.0,136900.0,agriculture,7,0.2635,0
B00140,36,gig,Tamil Nadu,2,34215.02,42730.41,18984.2,27831.67,17246.26,22326.28,daily-wage,6,3,48.7,1295.01,8.0,0.0,2,20,6.0,20.0,2018.0,389.78,1.57,7.2,0.402,0.06474324178445408,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,377100.0,consumption,38,0.5445,0
B00141,26,gig,Delhi,2,7551.79,38652.76,24804.46,46254.54,29193.6,38253.26,salaried-gig,21,3,59.0,2388.6,12.0,0.0,4,18,13.0,15.0,2021.0,630.06,1.59,13.1,0.386,0.4553638861832297,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,457900.0,agriculture,16,0.3795,0
B00142,23,gig,Tamil Nadu,4,13359.42,26794.34,24007.18,27950.0,33180.42,14299.47,self-employed,12,4,34.1,1387.63,8.0,0.0,0,11,1.0,7.0,2023.0,581.75,1.22,5.7,0.331,0.048668569558833794,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,393800.0,medical,49,0.5564,0
B00143,29,migrant,Tamil Nadu,3,25809.16,23468.14,25050.88,25086.56,27033.4,34058.06,salaried-gig,11,2,54.3,2365.52,10.0,1.0,5,24,5.0,8.0,2017.0,654.15,1.85,8.5,0.358,0.7286945045651184,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,269200.0,medical,36,0.4175,0
B00144,30,gig,Maharashtra,3,18816.75,22521.03,18465.51,18288.76,25017.92,32759.03,salaried-gig,21,2,36.7,1422.71,16.0,0.0,2,22,,,2019.0,511.09,1.24,5.5,0.267,0.19413574359654476,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,232800.0,business,36,0.4465,0
B00145,31,gig,Telangana,2,15921.6,19060.27,19481.56,34496.92,21193.57,21333.91,salaried-gig,15,2,32.5,1483.38,10.0,1.0,2,8,,,2018.0,575.96,1.47,8.0,0.324,0.17777751175800044,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,24900.0,business,41,0.3806,0
B00146,30,gig,Telangana,3,21099.82,27349.02,22882.26,28501.31,30040.0,33268.6,daily-wage,16,3,32.8,1452.13,1.0,0.0,2,6,8.0,16.0,2019.0,584.46,1.52,3.6,0.305,0.7200972526404839,2.0,3.0,3.0,,3.0,3.0,2.0,4.0,55600.0,agriculture,58,0.1904,0
B00147,40,rural,Bihar,6,12565.93,11817.47,30469.74,7517.97,15132.37,28090.2,daily-wage,36,4,50.3,2200.5,21.0,0.0,3,9,10.0,15.0,2016.0,389.62,2.13,10.8,0.309,0.6199470996322984,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,106400.0,medical,51,0.4058,0
B00148,40,rural,Rajasthan,4,14922.35,14070.91,23202.1,15856.96,15250.5,25032.87,daily-wage,34,3,,,,,7,9,12.0,17.0,2017.0,407.49,1.59,9.3,0.296,0.4204793776148465,3.0,3.0,2.0,3.0,5.0,,3.0,4.0,65100.0,medical,57,0.3679,0
B00149,26,gig,Tamil Nadu,3,49311.33,28755.41,80830.12,43038.24,28230.31,36179.54,self-employed,34,3,74.6,3044.17,22.0,1.0,7,12,,,2018.0,630.27,1.6,5.0,0.258,0.7962290976702734,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,127700.0,business,37,0.2646,0
B00150,27,gig,Maharashtra,4,20767.54,8056.64,18246.69,5356.74,36014.71,8734.71,self-employed,14,2,31.6,1209.51,5.0,1.0,3,14,,,2021.0,337.36,1.14,1.9,0.394,0.09127112073713861,2.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,362100.0,medical,42,0.6547,1
B00151,49,rural,Rajasthan,4,9117.79,7072.1,10298.5,8668.43,7465.6,12361.87,seasonal,18,2,21.3,1002.85,9.0,0.0,7,22,,,2021.0,178.77,0.87,0.0,,,2.0,3.0,2.0,,3.0,3.0,5.0,1.0,204100.0,medical,15,0.5704,0
B00152,39,gig,Delhi,2,14810.58,41372.53,32309.39,30146.9,22374.31,29620.8,self-employed,16,2,49.1,1598.71,13.0,1.0,10,17,2.0,8.0,2015.0,487.66,1.62,11.2,0.197,0.7749096322994027,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,373200.0,medical,19,0.5099,0
B00153,49,rural,Bihar,6,8760.61,8841.8,17539.61,7019.44,10214.21,16299.36,seasonal,20,2,30.9,920.73,14.0,0.0,13,17,,,2019.0,208.91,0.81,0.0,,,3.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,221000.0,consumption,13,0.5741,0
B00154,27,gig,Telangana,2,46822.5,2000.0,37103.46,55090.18,41862.87,32800.46,salaried-gig,21,3,43.2,2496.61,23.0,0.0,12,19,14.0,22.0,2017.0,582.42,1.89,7.2,0.204,0.8393808454178466,2.0,4.0,3.0,3.0,3.0,,3.0,4.0,97200.0,business,30,0.5355,0
B00155,36,gig,Tamil Nadu,3,33929.45,19323.29,27025.21,29622.48,19586.76,29112.41,salaried-gig,22,3,9.9,1641.47,12.0,0.0,3,15,1.0,7.0,2016.0,546.77,1.13,3.8,0.416,0.33132054449731685,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,102000.0,business,11,0.4225,0
B00156,26,gig,Telangana,4,46188.73,40454.36,26652.41,26076.11,38029.31,28290.07,self-employed,25,3,35.7,2060.33,27.0,0.0,5,6,16.0,19.0,2020.0,704.42,2.11,10.5,0.301,0.769887335706995,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,437800.0,consumption,40,0.2462,0
B00157,24,gig,Tamil Nadu,2,27316.36,30830.82,30991.32,25599.79,29292.72,42377.89,daily-wage,22,3,76.2,1815.78,18.0,1.0,16,21,,,2022.0,730.37,2.0,10.1,0.257,0.7401339807951149,3.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,276800.0,medical,6,0.4931,0
B00158,23,gig,Tamil Nadu,4,22162.65,19852.65,3110.35,15948.67,19236.75,29612.32,self-employed,5,2,40.4,867.66,0.0,0.0,2,24,8.0,21.0,2022.0,389.04,0.54,0.3,0.52,0.19586268883339655,1.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,47100.0,education,17,0.6473,1
B00159,46,rural,Rajasthan,7,10163.96,10215.24,21452.21,10682.48,11241.36,19535.21,seasonal,26,3,,,,,8,10,,,,347.98,1.74,7.8,0.242,0.1704564984002649,2.0,3.0,5.0,2.0,3.0,2.0,4.0,3.0,49900.0,medical,36,0.3766,0
B00160,26,gig,Karnataka,5,52379.96,46140.84,37597.29,52853.16,81975.42,41757.72,daily-wage,38,4,103.3,3537.2,32.0,1.0,18,19,22.0,22.0,2016.0,596.49,3.26,16.8,0.137,0.9579280023410779,4.0,5.0,1.0,5.0,2.0,3.0,2.0,2.0,159500.0,consumption,23,0.0607,0
B00161,37,gig,Telangana,3,38668.14,26834.14,37142.04,24748.64,39405.32,26637.89,daily-wage,20,3,21.6,1676.07,18.0,1.0,5,16,5.0,11.0,2018.0,704.47,1.32,11.9,0.339,0.10555059584348038,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,287300.0,education,6,0.4197,0
B00162,32,migrant,Gujarat,2,24665.99,26047.02,27310.01,28855.74,36378.92,36231.87,self-employed,6,3,50.5,2711.79,25.0,1.0,12,12,10.0,21.0,2014.0,677.21,1.98,8.9,0.291,0.8862423297506249,3.0,3.0,3.0,3.0,4.0,,1.0,4.0,26200.0,consumption,27,0.2545,0
B00163,33,migrant,Karnataka,3,24355.2,37742.42,35487.98,37934.38,42140.73,38716.34,daily-wage,18,4,94.8,3149.5,32.0,1.0,10,10,15.0,16.0,2011.0,724.01,3.41,11.2,0.182,0.780870840850315,5.0,5.0,2.0,5.0,5.0,4.0,2.0,3.0,430800.0,medical,15,0.1467,0
B00164,22,migrant,Gujarat,3,27291.11,27066.47,26895.49,21939.68,19433.83,27591.77,daily-wage,12,2,67.8,2418.29,15.0,1.0,10,16,10.0,23.0,2022.0,456.87,1.39,11.4,0.3,0.6088708444055206,3.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,361800.0,education,53,0.3398,0
B00165,30,gig,Delhi,4,39216.06,38002.95,49154.39,32712.72,35662.8,44529.33,salaried-gig,23,3,65.9,2730.88,16.0,0.0,7,15,9.0,16.0,2017.0,438.09,2.04,6.7,0.201,0.5645517204956424,3.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,199900.0,education,19,0.3974,0
B00166,40,rural,Bihar,5,10984.62,11338.03,22002.13,13559.99,10428.97,24842.42,daily-wage,30,3,18.6,1835.68,5.0,0.0,7,21,4.0,13.0,2017.0,298.14,1.48,10.5,0.308,0.293787651436166,4.0,4.0,3.0,2.0,3.0,,3.0,3.0,149600.0,agriculture,45,0.3884,0
B00167,35,gig,Telangana,2,30624.59,22884.54,11203.86,27526.0,31882.54,37978.32,salaried-gig,29,3,54.9,2159.52,16.0,1.0,5,9,,,2016.0,555.26,1.43,6.4,0.343,0.5820867777665174,4.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,421900.0,business,50,0.2157,0
B00168,40,gig,Karnataka,2,8022.17,40011.74,16657.93,28789.1,31027.16,31516.9,self-employed,25,3,35.4,2360.02,18.0,1.0,4,8,4.0,7.0,2015.0,554.37,1.64,4.6,0.316,0.7473022540617547,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,17000.0,consumption,39,0.4276,0
B00169,22,gig,Karnataka,5,18708.44,14316.2,21713.12,12775.18,6970.58,19732.03,salaried-gig,9,2,21.3,1125.38,10.0,0.0,3,19,5.0,20.0,2023.0,441.86,1.18,4.6,0.467,0.05714537547840413,2.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,493800.0,medical,46,0.6452,1
B00170,27,migrant,Delhi,2,22908.27,27791.78,23618.49,31626.47,26688.8,28735.77,salaried-gig,12,3,45.4,2448.66,,1.0,5,6,21.0,24.0,2016.0,562.34,1.79,8.6,0.273,0.4835603432927493,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,163000.0,medical,56,0.2168,0
